name,latitude,longitude,scientificName,publishingCountry,stateProvince,year,month,day,eventDate,individualCount
Asclepias speciosa Torr.,40.41522,-102.268162,Asclepias speciosa Torr.,US,Colorado,2022,1,15,2022-01-15,NA
Asclepias speciosa Torr.,39.76361,-104.86303,Asclepias speciosa Torr.,US,Colorado,2022,1,20,2022-01-20,NA
Asclepias speciosa Torr.,40.124685,-104.805017,Asclepias speciosa Torr.,US,Colorado,2022,1,8,2022-01-08,NA
Asclepias speciosa Torr.,39.743456,-104.846371,Asclepias speciosa Torr.,US,Colorado,2022,1,5,2022-01-05,NA
Asclepias speciosa Torr.,40.714189,-102.287711,Asclepias speciosa Torr.,US,Colorado,2022,1,20,2022-01-20,NA
Asclepias speciosa Torr.,40.668798,-102.158394,Asclepias speciosa Torr.,US,Colorado,2022,1,19,2022-01-19,NA
Asclepias speciosa Torr.,39.552666,-119.832599,Asclepias speciosa Torr.,US,Nevada,2022,1,23,2022-01-23,NA
Asclepias speciosa Torr.,40.937699,-102.317547,Asclepias speciosa Torr.,US,Colorado,2022,1,22,2022-01-22,NA
Asclepias speciosa Torr.,40.086903,-105.256303,Asclepias speciosa Torr.,US,Colorado,2022,1,31,2022-01-31,NA
Asclepias speciosa Torr.,40.051631,-105.289938,Asclepias speciosa Torr.,US,Colorado,2022,3,3,2022-03-03,NA
Asclepias speciosa Torr.,40.509837,-111.912162,Asclepias speciosa Torr.,US,Utah,2022,3,1,2022-03-01,NA
Asclepias speciosa Torr.,42.822541,-112.404436,Asclepias speciosa Torr.,US,Idaho,2022,3,12,2022-03-12,NA
Asclepias speciosa Torr.,42.82245,-112.40467,Asclepias speciosa Torr.,US,Idaho,2022,3,23,2022-03-23,NA
Asclepias speciosa Torr.,42.896354,-115.873692,Asclepias speciosa Torr.,US,Idaho,2021,1,2,2021-01-02,NA
Asclepias speciosa Torr.,42.900252,-115.873901,Asclepias speciosa Torr.,US,Idaho,2021,1,2,2021-01-02,NA
Asclepias speciosa Torr.,42.901239,-115.876249,Asclepias speciosa Torr.,US,Idaho,2021,1,1,2021-01-01,NA
Asclepias speciosa Torr.,42.855644,-115.799,Asclepias speciosa Torr.,US,Idaho,2021,1,2,2021-01-02,NA
Asclepias speciosa Torr.,42.896026,-115.875689,Asclepias speciosa Torr.,US,Idaho,2021,1,2,2021-01-02,NA
Asclepias speciosa Torr.,42.899962,-115.876035,Asclepias speciosa Torr.,US,Idaho,2021,1,2,2021-01-02,NA
Asclepias speciosa Torr.,42.896025,-115.875594,Asclepias speciosa Torr.,US,Idaho,2021,1,2,2021-01-02,NA
Asclepias speciosa Torr.,36.4077,-105.590203,Asclepias speciosa Torr.,US,New Mexico,2021,1,16,2021-01-16,NA
Asclepias speciosa Torr.,37.738919,-119.577393,Asclepias speciosa Torr.,US,California,2021,1,8,2021-01-08,NA
Asclepias speciosa Torr.,40.369183,-111.813653,Asclepias speciosa Torr.,US,Utah,2021,1,9,2021-01-09,NA
Asclepias speciosa Torr.,40.049779,-111.675423,Asclepias speciosa Torr.,US,Utah,2021,1,31,2021-01-31,NA
Asclepias speciosa Torr.,42.67845,-112.989408,Asclepias speciosa Torr.,US,Idaho,2021,1,18,2021-01-18,NA
Asclepias speciosa Torr.,40.049761,-111.675416,Asclepias speciosa Torr.,US,Utah,2021,1,31,2021-01-31,NA
Asclepias speciosa Torr.,40.388647,-105.083565,Asclepias speciosa Torr.,US,Colorado,2021,1,7,2021-01-07,NA
Asclepias speciosa Torr.,40.563775,-105.017211,Asclepias speciosa Torr.,US,Colorado,2021,2,2,2021-02-02,NA
Asclepias speciosa Torr.,39.662317,-105.158053,Asclepias speciosa Torr.,US,Colorado,2021,2,8,2021-02-08,NA
Asclepias speciosa Torr.,40.449939,-105.088863,Asclepias speciosa Torr.,US,Colorado,2021,2,3,2021-02-03,NA
Asclepias speciosa Torr.,39.943352,-104.75966,Asclepias speciosa Torr.,US,Colorado,2021,2,24,2021-02-24,NA
Asclepias speciosa Torr.,41.097303,-111.990045,Asclepias speciosa Torr.,US,Utah,2021,2,17,2021-02-17,NA
Asclepias speciosa Torr.,39.029592,-121.608812,Asclepias speciosa Torr.,US,California,2021,2,4,2021-02-04,NA
Asclepias speciosa Torr.,43.562022,-116.113222,Asclepias speciosa Torr.,US,Idaho,2021,2,4,2021-02-04,NA
Asclepias speciosa Torr.,43.299061,-116.523712,Asclepias speciosa Torr.,US,Idaho,2021,2,7,2021-02-07,NA
Asclepias speciosa Torr.,39.839562,-105.107072,Asclepias speciosa Torr.,US,Colorado,2021,3,5,2021-03-05,NA
Asclepias speciosa Torr.,41.25444,-112.191508,Asclepias speciosa Torr.,US,Utah,2021,3,23,2021-03-23,NA
Asclepias speciosa Torr.,39.502921,-119.899536,Asclepias speciosa Torr.,US,Nevada,2021,3,22,2021-03-22,NA
Asclepias speciosa Torr.,40.19781,-105.147009,Asclepias speciosa Torr.,US,Colorado,2021,3,31,2021-03-31,NA
Asclepias speciosa Torr.,40.362224,-111.881189,Asclepias speciosa Torr.,US,Utah,2021,3,28,2021-03-28,NA
Asclepias speciosa Torr.,39.64924,-104.846541,Asclepias speciosa Torr.,US,Colorado,2021,3,28,2021-03-28,NA
Asclepias speciosa Torr.,41.045747,-112.026348,Asclepias speciosa Torr.,US,Utah,2021,3,4,2021-03-04,NA
Asclepias speciosa Torr.,40.259047,-104.992263,Asclepias speciosa Torr.,US,Colorado,2021,4,1,2021-04-01,NA
Asclepias speciosa Torr.,39.945561,-105.104675,Asclepias speciosa Torr.,US,Colorado,2021,4,9,2021-04-09,NA
Asclepias speciosa Torr.,37.783374,-105.165554,Asclepias speciosa Torr.,US,Colorado,2021,4,11,2021-04-11,NA
Asclepias speciosa Torr.,37.410017,-122.012603,Asclepias speciosa Torr.,US,California,2021,4,10,2021-04-10,NA
Asclepias speciosa Torr.,37.486723,-122.199414,Asclepias speciosa Torr.,US,California,2021,4,11,2021-04-11,NA
Asclepias speciosa Torr.,37.575711,-122.010022,Asclepias speciosa Torr.,US,California,2021,4,15,2021-04-15,NA
Asclepias speciosa Torr.,49.207108,-119.56952,Asclepias speciosa Torr.,CA,British Columbia,2021,4,29,2021-04-29,NA
Asclepias speciosa Torr.,35.133236,-106.682335,Asclepias speciosa Torr.,US,New Mexico,2021,4,30,2021-04-30,NA
Asclepias speciosa Torr.,38.617345,-121.311515,Asclepias speciosa Torr.,US,California,2021,4,30,2021-04-30,NA
Asclepias speciosa Torr.,44.03498,-123.102594,Asclepias speciosa Torr.,US,Oregon,2021,4,30,2021-04-30,NA
Asclepias speciosa Torr.,38.558255,-121.782174,Asclepias speciosa Torr.,US,California,2021,4,26,2021-04-26,NA
Asclepias speciosa Torr.,43.667237,-116.329695,Asclepias speciosa Torr.,US,Idaho,2021,4,30,2021-04-30,NA
Asclepias speciosa Torr.,43.567873,-116.154716,Asclepias speciosa Torr.,US,Idaho,2021,4,30,2021-04-30,NA
Asclepias speciosa Torr.,37.7177,-119.669328,Asclepias speciosa Torr.,US,California,2021,4,25,2021-04-25,NA
Asclepias speciosa Torr.,35.059713,-106.562692,Asclepias speciosa Torr.,US,New Mexico,2021,4,26,2021-04-26,NA
Asclepias speciosa Torr.,46.883223,-119.912262,Asclepias speciosa Torr.,US,Washington,2021,4,30,2021-04-30,NA
Asclepias speciosa Torr.,39.585463,-104.916412,Asclepias speciosa Torr.,US,Colorado,2021,4,30,2021-04-30,NA
Asclepias speciosa Torr.,39.888426,-105.067057,Asclepias speciosa Torr.,US,Colorado,2021,4,18,2021-04-18,NA
Asclepias speciosa Torr.,37.490534,-122.15908,Asclepias speciosa Torr.,US,California,2021,4,24,2021-04-24,NA
Asclepias speciosa Torr.,37.509688,-122.085851,Asclepias speciosa Torr.,US,California,2021,4,24,2021-04-24,NA
Asclepias speciosa Torr.,37.4966,-122.11345,Asclepias speciosa Torr.,US,California,2021,4,24,2021-04-24,NA
Asclepias speciosa Torr.,37.529689,-122.063474,Asclepias speciosa Torr.,US,California,2021,4,24,2021-04-24,NA
Asclepias speciosa Torr.,37.443774,-122.017275,Asclepias speciosa Torr.,US,California,2021,4,22,2021-04-22,NA
Asclepias speciosa Torr.,37.586395,-122.193668,Asclepias speciosa Torr.,US,California,2021,4,22,2021-04-22,NA
Asclepias speciosa Torr.,37.489818,-122.010936,Asclepias speciosa Torr.,US,California,2021,4,24,2021-04-24,NA
Asclepias speciosa Torr.,37.596656,-122.164272,Asclepias speciosa Torr.,US,California,2021,4,24,2021-04-24,NA
Asclepias speciosa Torr.,37.512175,-122.074759,Asclepias speciosa Torr.,US,California,2021,4,24,2021-04-24,NA
Asclepias speciosa Torr.,37.413675,-122.101446,Asclepias speciosa Torr.,US,California,2021,5,2,2021-05-02,NA
Asclepias speciosa Torr.,39.87838,-105.07598,Asclepias speciosa Torr.,US,Colorado,2021,5,1,2021-05-01,NA
Asclepias speciosa Torr.,40.135338,-105.189595,Asclepias speciosa Torr.,US,Colorado,2021,5,1,2021-05-01,NA
Asclepias speciosa Torr.,40.087706,-105.264218,Asclepias speciosa Torr.,US,Colorado,2021,5,1,2021-05-01,NA
Asclepias speciosa Torr.,37.458242,-122.195096,Asclepias speciosa Torr.,US,California,2021,5,2,2021-05-02,NA
Asclepias speciosa Torr.,39.930877,-105.038781,Asclepias speciosa Torr.,US,Colorado,2021,5,2,2021-05-02,NA
Asclepias speciosa Torr.,43.554394,-116.154208,Asclepias speciosa Torr.,US,Idaho,2021,5,4,2021-05-04,NA
Asclepias speciosa Torr.,45.562889,-122.654511,Asclepias speciosa Torr.,US,Oregon,2021,5,1,2021-05-01,NA
Asclepias speciosa Torr.,38.617378,-121.31173,Asclepias speciosa Torr.,US,California,2021,5,1,2021-05-01,NA
Asclepias speciosa Torr.,40.558528,-104.964363,Asclepias speciosa Torr.,FI,Colorado,2021,5,9,2021-05-09,NA
Asclepias speciosa Torr.,38.623329,-121.989476,Asclepias speciosa Torr.,US,California,2021,5,8,2021-05-08,NA
Asclepias speciosa Torr.,49.187397,-119.546078,Asclepias speciosa Torr.,US,British Columbia,2021,5,10,2021-05-10,NA
Asclepias speciosa Torr.,38.549714,-121.780804,Asclepias speciosa Torr.,US,California,2021,5,12,2021-05-12,NA
Asclepias speciosa Torr.,37.287815,-122.031771,Asclepias speciosa Torr.,US,California,2021,5,10,2021-05-10,NA
Asclepias speciosa Torr.,40.662978,-111.917228,Asclepias speciosa Torr.,US,Utah,2021,5,2,2021-05-02,NA
Asclepias speciosa Torr.,37.744357,-119.594152,Asclepias speciosa Torr.,US,California,2021,5,14,2021-05-14,NA
Asclepias speciosa Torr.,44.361575,-121.151108,Asclepias speciosa Torr.,US,Oregon,2021,5,16,2021-05-16,NA
Asclepias speciosa Torr.,43.747853,-112.182569,Asclepias speciosa Torr.,US,Idaho,2021,5,2,2021-05-02,NA
Asclepias speciosa Torr.,49.565772,-119.637328,Asclepias speciosa Torr.,CA,British Columbia,2021,5,13,2021-05-13,NA
Asclepias speciosa Torr.,50.199275,-119.317842,Asclepias speciosa Torr.,CA,British Columbia,2021,5,14,2021-05-14,NA
Asclepias speciosa Torr.,49.872453,-119.465728,Asclepias speciosa Torr.,CA,British Columbia,2021,5,18,2021-05-18,NA
Asclepias speciosa Torr.,37.740905,-119.592138,Asclepias speciosa Torr.,US,California,2021,5,19,2021-05-19,NA
Asclepias speciosa Torr.,43.738545,-118.049647,Asclepias speciosa Torr.,US,Oregon,2021,5,16,2021-05-16,NA
Asclepias speciosa Torr.,37.744113,-119.59317,Asclepias speciosa Torr.,US,California,2021,5,19,2021-05-19,NA
Asclepias speciosa Torr.,41.304482,-123.512205,Asclepias speciosa Torr.,US,California,2021,5,4,2021-05-04,NA
Asclepias speciosa Torr.,45.812782,-108.456486,Asclepias speciosa Torr.,US,Montana,2021,5,19,2021-05-19,NA
Asclepias speciosa Torr.,40.355973,-111.898507,Asclepias speciosa Torr.,US,Utah,2021,5,16,2021-05-16,NA
Asclepias speciosa Torr.,38.558989,-121.508158,Asclepias speciosa Torr.,US,California,2021,5,12,2021-05-12,NA
Asclepias speciosa Torr.,40.778583,-111.866792,Asclepias speciosa Torr.,US,Utah,2021,5,25,2021-05-25,NA
Asclepias speciosa Torr.,49.570317,-119.671582,Asclepias speciosa Torr.,CA,British Columbia,2021,5,23,2021-05-23,NA
Asclepias speciosa Torr.,49.092181,-119.539811,Asclepias speciosa Torr.,US,British Columbia,2021,5,10,2021-05-10,NA
Asclepias speciosa Torr.,38.57498,-121.673278,Asclepias speciosa Torr.,US,California,2021,5,15,2021-05-15,NA
Asclepias speciosa Torr.,40.778622,-111.866797,Asclepias speciosa Torr.,US,Utah,2021,5,25,2021-05-25,NA
Asclepias speciosa Torr.,37.738413,-119.569663,Asclepias speciosa Torr.,US,California,2021,5,23,2021-05-23,NA
Asclepias speciosa Torr.,45.531506,-122.681821,Asclepias speciosa Torr.,US,Oregon,2021,5,20,2021-05-20,NA
Asclepias speciosa Torr.,38.797255,-109.329872,Asclepias speciosa Torr.,US,Utah,2021,5,26,2021-05-26,NA
Asclepias speciosa Torr.,40.778667,-111.866744,Asclepias speciosa Torr.,US,Utah,2021,5,25,2021-05-25,NA
Asclepias speciosa Torr.,42.339907,-122.837024,Asclepias speciosa Torr.,US,Oregon,2021,5,22,2021-05-22,NA
Asclepias speciosa Torr.,39.518688,-119.845422,Asclepias speciosa Torr.,US,Nevada,2021,5,20,2021-05-20,NA
Asclepias speciosa Torr.,49.676453,-112.849006,Asclepias speciosa Torr.,CA,Alberta,2021,5,21,2021-05-21,NA
Asclepias speciosa Torr.,38.617242,-121.311528,Asclepias speciosa Torr.,US,California,2021,5,18,2021-05-18,NA
Asclepias speciosa Torr.,39.839508,-121.711953,Asclepias speciosa Torr.,US,California,2021,5,24,2021-05-24,NA
Asclepias speciosa Torr.,37.892987,-122.27925,Asclepias speciosa Torr.,US,California,2021,5,12,2021-05-12,NA
Asclepias speciosa Torr.,40.554227,-105.102525,Asclepias speciosa Torr.,US,Colorado,2021,5,27,2021-05-27,NA
Asclepias speciosa Torr.,44.429092,-123.304369,Asclepias speciosa Torr.,US,Oregon,2021,5,13,2021-05-13,NA
Asclepias speciosa Torr.,37.98191,-121.689574,Asclepias speciosa Torr.,US,California,2021,5,26,2021-05-26,NA
Asclepias speciosa Torr.,41.0429,-112.000856,Asclepias speciosa Torr.,US,Utah,2021,5,21,2021-05-21,NA
Asclepias speciosa Torr.,45.664993,-108.770805,Asclepias speciosa Torr.,US,Montana,2021,5,24,2021-05-24,NA
Asclepias speciosa Torr.,40.490979,-111.878165,Asclepias speciosa Torr.,US,Utah,2021,5,19,2021-05-19,NA
Asclepias speciosa Torr.,38.421055,-109.507807,Asclepias speciosa Torr.,US,Utah,2021,5,30,2021-05-30,NA
Asclepias speciosa Torr.,35.078852,-106.679551,Asclepias speciosa Torr.,US,New Mexico,2021,5,1,2021-05-01,NA
Asclepias speciosa Torr.,38.799672,-120.982047,Asclepias speciosa Torr.,US,California,2021,5,28,2021-05-28,NA
Asclepias speciosa Torr.,41.591325,-122.491482,Asclepias speciosa Torr.,US,California,2021,5,21,2021-05-21,NA
Asclepias speciosa Torr.,44.627399,-123.237641,Asclepias speciosa Torr.,US,Oregon,2021,5,31,2021-05-31,NA
Asclepias speciosa Torr.,41.498719,-117.727194,Asclepias speciosa Torr.,US,Nevada,2021,5,30,2021-05-30,NA
Asclepias speciosa Torr.,49.175285,-119.541101,Asclepias speciosa Torr.,US,British Columbia,2021,5,30,2021-05-30,NA
Asclepias speciosa Torr.,37.746067,-119.593003,Asclepias speciosa Torr.,US,California,2021,5,30,2021-05-30,NA
Asclepias speciosa Torr.,37.571347,-115.227242,Asclepias speciosa Torr.,US,Nevada,2021,5,30,2021-05-30,NA
Asclepias speciosa Torr.,45.648557,-116.484821,Asclepias speciosa Torr.,US,Idaho,2021,5,23,2021-05-23,NA
Asclepias speciosa Torr.,46.469039,-116.408661,Asclepias speciosa Torr.,US,Idaho,2021,5,19,2021-05-19,NA
Asclepias speciosa Torr.,49.49825,-119.616112,Asclepias speciosa Torr.,CA,British Columbia,2021,5,29,2021-05-29,NA
Asclepias speciosa Torr.,44.933347,-122.967708,Asclepias speciosa Torr.,US,Oregon,2021,5,26,2021-05-26,NA
Asclepias speciosa Torr.,46.422684,-117.040688,Asclepias speciosa Torr.,US,Washington,2021,5,21,2021-05-21,NA
Asclepias speciosa Torr.,45.879637,-108.300255,Asclepias speciosa Torr.,US,Montana,2021,5,29,2021-05-29,NA
Asclepias speciosa Torr.,46.149159,-118.94327,Asclepias speciosa Torr.,US,Washington,2021,5,30,2021-05-30,NA
Asclepias speciosa Torr.,49.204944,-119.824578,Asclepias speciosa Torr.,CA,British Columbia,2021,5,19,2021-05-19,NA
Asclepias speciosa Torr.,40.55364,-105.080504,Asclepias speciosa Torr.,US,Colorado,2021,5,26,2021-05-26,NA
Asclepias speciosa Torr.,38.574939,-121.67559,Asclepias speciosa Torr.,US,California,2021,5,28,2021-05-28,NA
Asclepias speciosa Torr.,37.769883,-111.406692,Asclepias speciosa Torr.,US,Utah,2021,5,30,2021-05-30,NA
Asclepias speciosa Torr.,46.419,-117.175393,Asclepias speciosa Torr.,US,Washington,2021,5,26,2021-05-26,NA
Asclepias speciosa Torr.,38.57323,-109.550505,Asclepias speciosa Torr.,US,Utah,2021,5,14,2021-05-14,NA
Asclepias speciosa Torr.,40.257197,-109.902083,Asclepias speciosa Torr.,US,Utah,2021,5,19,2021-05-19,NA
Asclepias speciosa Torr.,42.717572,-123.868752,Asclepias speciosa Torr.,US,Oregon,2021,5,29,2021-05-29,NA
Asclepias speciosa Torr.,49.084255,-119.529576,Asclepias speciosa Torr.,US,British Columbia,2021,5,30,2021-05-30,NA
Asclepias speciosa Torr.,49.262692,-119.566278,Asclepias speciosa Torr.,CA,British Columbia,2021,5,22,2021-05-22,NA
Asclepias speciosa Torr.,46.823709,-119.941014,Asclepias speciosa Torr.,US,Washington,2021,5,13,2021-05-13,NA
Asclepias speciosa Torr.,44.391117,-123.290692,Asclepias speciosa Torr.,US,Oregon,2021,5,8,2021-05-08,NA
Asclepias speciosa Torr.,47.488026,-120.37915,Asclepias speciosa Torr.,US,Washington,2021,5,17,2021-05-17,NA
Asclepias speciosa Torr.,39.543065,-105.064824,Asclepias speciosa Torr.,US,Colorado,2021,5,1,2021-05-01,NA
Asclepias speciosa Torr.,37.427919,-98.157403,Asclepias speciosa Torr.,US,Kansas,2021,5,29,2021-05-29,NA
Asclepias speciosa Torr.,39.87868,-105.157461,Asclepias speciosa Torr.,US,Colorado,2021,5,22,2021-05-22,NA
Asclepias speciosa Torr.,41.226265,-103.809766,Asclepias speciosa Torr.,US,Nebraska,2021,5,1,2021-05-01,NA
Asclepias speciosa Torr.,37.715397,-119.676688,Asclepias speciosa Torr.,US,California,2021,5,15,2021-05-15,NA
Asclepias speciosa Torr.,45.806111,-108.503056,Asclepias speciosa Torr.,US,Montana,2021,5,16,2021-05-16,NA
Asclepias speciosa Torr.,49.86306,-119.460563,Asclepias speciosa Torr.,US,British Columbia,2021,5,22,2021-05-22,NA
Asclepias speciosa Torr.,45.928341,-119.309908,Asclepias speciosa Torr.,US,Oregon,2021,5,15,2021-05-15,NA
Asclepias speciosa Torr.,39.429798,-122.186225,Asclepias speciosa Torr.,US,California,2021,5,12,2021-05-12,NA
Asclepias speciosa Torr.,43.542112,-116.097008,Asclepias speciosa Torr.,US,Idaho,2021,5,1,2021-05-01,NA
Asclepias speciosa Torr.,49.645012,-112.853635,Asclepias speciosa Torr.,US,Alberta,2021,5,17,2021-05-17,NA
Asclepias speciosa Torr.,50.684763,-120.342697,Asclepias speciosa Torr.,CA,British Columbia,2021,5,28,2021-05-28,NA
Asclepias speciosa Torr.,50.670747,-120.415322,Asclepias speciosa Torr.,CA,British Columbia,2021,5,30,2021-05-30,NA
Asclepias speciosa Torr.,40.257197,-109.902083,Asclepias speciosa Torr.,US,Utah,2021,5,19,2021-05-19,NA
Asclepias speciosa Torr.,40.356291,-111.89874,Asclepias speciosa Torr.,US,Utah,2021,5,16,2021-05-16,NA
Asclepias speciosa Torr.,40.35597,-111.898502,Asclepias speciosa Torr.,US,Utah,2021,5,16,2021-05-16,NA
Asclepias speciosa Torr.,42.428814,-123.352407,Asclepias speciosa Torr.,US,Oregon,2021,5,16,2021-05-16,NA
Asclepias speciosa Torr.,39.424392,-123.337547,Asclepias speciosa Torr.,US,California,2021,5,13,2021-05-13,NA
Asclepias speciosa Torr.,43.512741,-116.492851,Asclepias speciosa Torr.,US,Idaho,2021,5,16,2021-05-16,NA
Asclepias speciosa Torr.,46.622013,-120.621277,Asclepias speciosa Torr.,US,Washington,2021,5,18,2021-05-18,NA
Asclepias speciosa Torr.,40.059845,-105.276367,Asclepias speciosa Torr.,US,Colorado,2021,5,31,2021-05-31,NA
Asclepias speciosa Torr.,37.427919,-98.157403,Asclepias speciosa Torr.,US,Kansas,2021,5,29,2021-05-29,NA
Asclepias speciosa Torr.,42.435839,-123.338265,Asclepias speciosa Torr.,US,Oregon,2021,5,30,2021-05-30,NA
Asclepias speciosa Torr.,43.589861,-116.168967,Asclepias speciosa Torr.,US,Idaho,2021,5,20,2021-05-20,NA
Asclepias speciosa Torr.,37.427919,-98.151619,Asclepias speciosa Torr.,US,Kansas,2021,5,29,2021-05-29,NA
Asclepias speciosa Torr.,40.79901,-111.873499,Asclepias speciosa Torr.,US,Utah,2021,5,20,2021-05-20,NA
Asclepias speciosa Torr.,43.572212,-116.46402,Asclepias speciosa Torr.,US,Idaho,2021,5,14,2021-05-14,NA
Asclepias speciosa Torr.,46.148957,-118.943061,Asclepias speciosa Torr.,US,Washington,2021,5,30,2021-05-30,NA
Asclepias speciosa Torr.,44.290554,-105.500336,Asclepias speciosa Torr.,US,Wyoming,2021,5,30,2021-05-30,NA
Asclepias speciosa Torr.,47.587676,-119.338318,Asclepias speciosa Torr.,US,Washington,2021,5,30,2021-05-30,NA
Asclepias speciosa Torr.,43.821609,-117.012834,Asclepias speciosa Torr.,US,Idaho,2021,5,29,2021-05-29,NA
Asclepias speciosa Torr.,39.694512,-104.877605,Asclepias speciosa Torr.,US,Colorado,2021,5,29,2021-05-29,NA
Asclepias speciosa Torr.,49.536075,-119.571555,Asclepias speciosa Torr.,CA,British Columbia,2021,5,26,2021-05-26,NA
Asclepias speciosa Torr.,46.593681,-120.457675,Asclepias speciosa Torr.,US,Washington,2021,5,30,2021-05-30,NA
Asclepias speciosa Torr.,40.491399,-107.31314,Asclepias speciosa Torr.,US,Colorado,2021,5,18,2021-05-18,NA
Asclepias speciosa Torr.,39.134883,-108.759195,Asclepias speciosa Torr.,US,Colorado,2021,5,29,2021-05-29,NA
Asclepias speciosa Torr.,35.125233,-106.675976,Asclepias speciosa Torr.,US,New Mexico,2021,5,30,2021-05-30,NA
Asclepias speciosa Torr.,49.086331,-119.572542,Asclepias speciosa Torr.,CA,British Columbia,2021,5,24,2021-05-24,NA
Asclepias speciosa Torr.,49.085381,-119.573142,Asclepias speciosa Torr.,CA,British Columbia,2021,5,24,2021-05-24,NA
Asclepias speciosa Torr.,38.017591,-109.662024,Asclepias speciosa Torr.,US,Utah,2021,5,6,2021-05-06,NA
Asclepias speciosa Torr.,49.258669,-119.549483,Asclepias speciosa Torr.,CA,British Columbia,2021,5,25,2021-05-25,NA
Asclepias speciosa Torr.,49.291595,-119.590752,Asclepias speciosa Torr.,CA,British Columbia,2021,5,24,2021-05-24,NA
Asclepias speciosa Torr.,49.288352,-119.621404,Asclepias speciosa Torr.,US,British Columbia,2021,5,25,2021-05-25,NA
Asclepias speciosa Torr.,49.288426,-119.621527,Asclepias speciosa Torr.,US,British Columbia,2021,5,25,2021-05-25,NA
Asclepias speciosa Torr.,49.292726,-119.584251,Asclepias speciosa Torr.,US,British Columbia,2021,5,24,2021-05-24,NA
Asclepias speciosa Torr.,37.422392,-122.092707,Asclepias speciosa Torr.,US,California,2021,5,31,2021-05-31,NA
Asclepias speciosa Torr.,35.183487,-97.448403,Asclepias speciosa Torr.,US,Oklahoma,2021,5,27,2021-05-27,NA
Asclepias speciosa Torr.,38.804408,-120.980728,Asclepias speciosa Torr.,US,California,2021,5,23,2021-05-23,NA
Asclepias speciosa Torr.,49.058786,-119.518514,Asclepias speciosa Torr.,CA,British Columbia,2021,5,23,2021-05-23,NA
Asclepias speciosa Torr.,49.058467,-119.519089,Asclepias speciosa Torr.,CA,British Columbia,2021,5,23,2021-05-23,NA
Asclepias speciosa Torr.,37.744981,-119.593583,Asclepias speciosa Torr.,US,California,2021,5,18,2021-05-18,NA
Asclepias speciosa Torr.,40.391458,-122.988525,Asclepias speciosa Torr.,US,California,2021,5,31,2021-05-31,NA
Asclepias speciosa Torr.,49.299362,-119.609238,Asclepias speciosa Torr.,US,British Columbia,2021,5,25,2021-05-25,NA
Asclepias speciosa Torr.,49.343464,-119.580489,Asclepias speciosa Torr.,CA,British Columbia,2021,5,24,2021-05-24,NA
Asclepias speciosa Torr.,49.258656,-119.549356,Asclepias speciosa Torr.,CA,British Columbia,2021,5,25,2021-05-25,NA
Asclepias speciosa Torr.,42.668285,-114.699958,Asclepias speciosa Torr.,US,Idaho,2021,5,30,2021-05-30,NA
Asclepias speciosa Torr.,49.085842,-119.572967,Asclepias speciosa Torr.,CA,British Columbia,2021,5,24,2021-05-24,NA
Asclepias speciosa Torr.,49.090083,-119.572503,Asclepias speciosa Torr.,CA,British Columbia,2021,5,24,2021-05-24,NA
Asclepias speciosa Torr.,49.084636,-119.573433,Asclepias speciosa Torr.,CA,British Columbia,2021,5,24,2021-05-24,NA
Asclepias speciosa Torr.,49.258675,-119.549325,Asclepias speciosa Torr.,CA,British Columbia,2021,5,25,2021-05-25,NA
Asclepias speciosa Torr.,49.258628,-119.549247,Asclepias speciosa Torr.,CA,British Columbia,2021,5,25,2021-05-25,NA
Asclepias speciosa Torr.,37.415375,-122.151583,Asclepias speciosa Torr.,US,California,2021,5,16,2021-05-16,NA
Asclepias speciosa Torr.,37.542144,-122.152312,Asclepias speciosa Torr.,US,California,2021,5,2,2021-05-02,NA
Asclepias speciosa Torr.,37.499075,-122.194152,Asclepias speciosa Torr.,US,California,2021,5,16,2021-05-16,NA
Asclepias speciosa Torr.,50.19923,-119.262299,Asclepias speciosa Torr.,CA,British Columbia,2021,5,29,2021-05-29,NA
Asclepias speciosa Torr.,37.59209,-122.055515,Asclepias speciosa Torr.,US,California,2021,5,31,2021-05-31,NA
Asclepias speciosa Torr.,43.573891,-116.746484,Asclepias speciosa Torr.,US,Idaho,2021,5,29,2021-05-29,NA
Asclepias speciosa Torr.,38.794905,-107.713753,Asclepias speciosa Torr.,US,Colorado,2021,5,29,2021-05-29,NA
Asclepias speciosa Torr.,36.124895,-95.98688,Asclepias speciosa Torr.,US,Oklahoma,2021,5,25,2021-05-25,NA
Asclepias speciosa Torr.,50.199642,-119.262328,Asclepias speciosa Torr.,CA,British Columbia,2021,5,28,2021-05-28,NA
Asclepias speciosa Torr.,39.429097,-103.567505,Asclepias speciosa Torr.,US,Colorado,2021,5,21,2021-05-21,NA
Asclepias speciosa Torr.,43.542123,-116.097007,Asclepias speciosa Torr.,US,Idaho,2021,5,28,2021-05-28,NA
Asclepias speciosa Torr.,32.947442,-105.747138,Asclepias speciosa Torr.,US,New Mexico,2021,6,3,2021-06-03,NA
Asclepias speciosa Torr.,44.032342,-123.241722,Asclepias speciosa Torr.,US,Oregon,2021,6,5,2021-06-05,NA
Asclepias speciosa Torr.,38.994417,-110.148164,Asclepias speciosa Torr.,US,Utah,2021,6,10,2021-06-10,NA
Asclepias speciosa Torr.,38.98983,-110.161505,Asclepias speciosa Torr.,US,Utah,2021,6,10,2021-06-10,NA
