name,latitude,longitude,scientificName,publishingCountry,stateProvince,year,month,day,eventDate,individualCount
Asclepias speciosa Torr.,39.722614,-104.889756,Asclepias speciosa Torr.,FR,NA,2020,6,27,2020-06-27,1
Asclepias speciosa Torr.,41.807354,-111.822899,Asclepias speciosa Torr.,FR,NA,2020,6,25,2020-06-25,1
Asclepias speciosa Torr.,37.816091,-122.234843,Asclepias speciosa Torr.,FR,NA,2020,6,3,2020-06-03,1
Asclepias speciosa Torr.,39.710661,-105.202986,Asclepias speciosa Torr.,FR,NA,2020,6,23,2020-06-23,1
Asclepias speciosa Torr.,39.443295,-108.048078,Asclepias speciosa Torr.,FR,NA,2020,6,3,2020-06-03,1
Asclepias speciosa Torr.,43.184646,-112.333973,Asclepias speciosa Torr.,FR,NA,2020,6,13,2020-06-13,1
Asclepias speciosa Torr.,39.887494,-105.111919,Asclepias speciosa Torr.,FR,NA,2020,6,17,2020-06-17,1
Asclepias speciosa Torr.,43.612251,-116.228195,Asclepias speciosa Torr.,FR,NA,2020,6,18,2020-06-18,1
Asclepias speciosa Torr.,44.350792,-117.269354,Asclepias speciosa Torr.,FR,NA,2020,6,6,2020-06-06,1
Asclepias speciosa Torr.,39.802982,-105.042587,Asclepias speciosa Torr.,FR,NA,2020,6,8,2020-06-08,1
Asclepias speciosa Torr.,47.157321,-119.276787,Asclepias speciosa Torr.,FR,NA,2020,6,7,2020-06-07,1
Asclepias speciosa Torr.,39.660884,-104.765504,Asclepias speciosa Torr.,FR,NA,2020,6,18,2020-06-18,1
Asclepias speciosa Torr.,40.163602,-105.119229,Asclepias speciosa Torr.,FR,NA,2020,6,6,2020-06-06,1
Asclepias speciosa Torr.,39.623,-104.85039,Asclepias speciosa Torr.,FR,NA,2020,6,11,2020-06-11,1
Asclepias speciosa Torr.,47.693654,-117.239086,Asclepias speciosa Torr.,FR,NA,2020,6,23,2020-06-23,1
Asclepias speciosa Torr.,40.369624,-111.84868,Asclepias speciosa Torr.,FR,NA,2020,6,13,2020-06-13,1
Asclepias speciosa Torr.,46.213143,-116.004813,Asclepias speciosa Torr.,FR,NA,2020,6,24,2020-06-24,1
Asclepias speciosa Torr.,49.013413,-119.45506,Asclepias speciosa Torr.,FR,NA,2020,6,27,2020-06-27,1
Asclepias speciosa Torr.,46.278642,-119.360047,Asclepias speciosa Torr.,FR,NA,2020,6,6,2020-06-06,1
Asclepias speciosa Torr.,40.414942,-104.987437,Asclepias speciosa Torr.,FR,NA,2020,6,14,2020-06-14,1
Asclepias speciosa Torr.,39.040363,-104.821924,Asclepias speciosa Torr.,FR,NA,2020,6,25,2020-06-25,1
Asclepias speciosa Torr.,40.019127,-105.237275,Asclepias speciosa Torr.,FR,NA,2020,6,12,2020-06-12,1
Asclepias speciosa Torr.,43.773472,-116.997896,Asclepias speciosa Torr.,FR,NA,2020,6,17,2020-06-17,1
Asclepias speciosa Torr.,45.763917,-108.476217,Asclepias speciosa Torr.,FR,NA,2020,6,28,2020-06-28,1
Asclepias speciosa Torr.,45.549698,-122.593212,Asclepias speciosa Torr.,FR,NA,2020,6,29,2020-06-29,1
Asclepias speciosa Torr.,39.595163,-119.262925,Asclepias speciosa Torr.,FR,NA,2020,6,14,2020-06-14,1
Asclepias speciosa Torr.,46.297601,-119.266637,Asclepias speciosa Torr.,FR,NA,2020,6,15,2020-06-15,1
Asclepias speciosa Torr.,39.564287,-107.511239,Asclepias speciosa Torr.,FR,NA,2020,6,16,2020-06-16,1
Asclepias speciosa Torr.,45.111236,-123.199853,Asclepias speciosa Torr.,FR,NA,2020,6,21,2020-06-21,1
Asclepias speciosa Torr.,40.433113,-111.912205,Asclepias speciosa Torr.,FR,NA,2020,6,8,2020-06-08,1
Asclepias speciosa Torr.,37.385321,-107.847396,Asclepias speciosa Torr.,FR,NA,2020,6,2,2020-06-02,1
Asclepias speciosa Torr.,47.070613,-120.030108,Asclepias speciosa Torr.,FR,NA,2020,6,9,2020-06-09,1
Asclepias speciosa Torr.,47.588784,-119.33914,Asclepias speciosa Torr.,FR,NA,2020,6,14,2020-06-14,1
Asclepias speciosa Torr.,43.670865,-116.268467,Asclepias speciosa Torr.,FR,NA,2020,6,22,2020-06-22,1
Asclepias speciosa Torr.,38.828063,-104.796599,Asclepias speciosa Torr.,FR,NA,2020,6,14,2020-06-14,1
Asclepias speciosa Torr.,40.166665,-105.122043,Asclepias speciosa Torr.,FR,NA,2020,6,20,2020-06-20,1
Asclepias speciosa Torr.,40.670614,-99.038907,Asclepias speciosa Torr.,FR,NA,2020,6,23,2020-06-23,1
Asclepias speciosa Torr.,39.463469,-105.089375,Asclepias speciosa Torr.,FR,NA,2020,6,7,2020-06-07,1
Asclepias speciosa Torr.,38.742237,-104.720694,Asclepias speciosa Torr.,FR,NA,2020,6,13,2020-06-13,1
Asclepias speciosa Torr.,43.614716,-116.221477,Asclepias speciosa Torr.,FR,NA,2020,6,21,2020-06-21,1
Asclepias speciosa Torr.,39.01942,-104.790012,Asclepias speciosa Torr.,FR,NA,2020,6,24,2020-06-24,1
Asclepias speciosa Torr.,40.626789,-103.231682,Asclepias speciosa Torr.,FR,NA,2020,6,21,2020-06-21,1
Asclepias speciosa Torr.,39.83589,-105.033184,Asclepias speciosa Torr.,FR,NA,2020,6,15,2020-06-15,1
Asclepias speciosa Torr.,48.365049,-119.595766,Asclepias speciosa Torr.,FR,NA,2020,6,17,2020-06-17,1
Asclepias speciosa Torr.,39.784086,-105.199389,Asclepias speciosa Torr.,FR,NA,2020,6,14,2020-06-14,1
Asclepias speciosa Torr.,40.90225,-111.863342,Asclepias speciosa Torr.,FR,NA,2020,6,20,2020-06-20,1
Asclepias speciosa Torr.,44.520114,-107.90342,Asclepias speciosa Torr.,FR,NA,2020,6,9,2020-06-09,1
Asclepias speciosa Torr.,45.541361,-122.623879,Asclepias speciosa Torr.,FR,NA,2020,6,22,2020-06-22,1
Asclepias speciosa Torr.,39.758487,-104.879209,Asclepias speciosa Torr.,FR,NA,2020,6,26,2020-06-26,1
Asclepias speciosa Torr.,37.342141,-108.301728,Asclepias speciosa Torr.,FR,NA,2020,6,21,2020-06-21,1
Asclepias speciosa Torr.,39.674184,-105.080039,Asclepias speciosa Torr.,FR,NA,2020,6,18,2020-06-18,1
Asclepias speciosa Torr.,45.556298,-122.86843,Asclepias speciosa Torr.,FR,NA,2020,6,18,2020-06-18,1
Asclepias speciosa Torr.,39.625629000000004,-104.846205,Asclepias speciosa Torr.,FR,NA,2020,6,24,2020-06-24,1
Asclepias speciosa Torr.,45.914775,-119.279752,Asclepias speciosa Torr.,FR,NA,2020,6,30,2020-06-30,1
Asclepias speciosa Torr.,49.086717,-119.551411,Asclepias speciosa Torr.,FR,NA,2020,6,30,2020-06-30,1
Asclepias speciosa Torr.,39.294144,-119.252578,Asclepias speciosa Torr.,FR,NA,2020,6,28,2020-06-28,1
Asclepias speciosa Torr.,39.576589,-105.044364,Asclepias speciosa Torr.,FR,NA,2020,6,13,2020-06-13,1
Asclepias speciosa Torr.,40.575509,-105.031153,Asclepias speciosa Torr.,FR,NA,2020,6,23,2020-06-23,1
Asclepias speciosa Torr.,38.931115,-121.585601,Asclepias speciosa Torr.,FR,NA,2020,6,7,2020-06-07,1
Asclepias speciosa Torr.,43.600495,-116.154404,Asclepias speciosa Torr.,FR,NA,2020,6,21,2020-06-21,1
Asclepias speciosa Torr.,41.146281,-104.769561,Asclepias speciosa Torr.,FR,NA,2020,6,20,2020-06-20,1
Asclepias speciosa Torr.,39.492642,-104.76817,Asclepias speciosa Torr.,FR,NA,2020,6,17,2020-06-17,1
Asclepias speciosa Torr.,43.459747,-116.567997,Asclepias speciosa Torr.,FR,NA,2020,6,27,2020-06-27,1
Asclepias speciosa Torr.,40.571481,-105.023894,Asclepias speciosa Torr.,FR,NA,2020,6,29,2020-06-29,1
Asclepias speciosa Torr.,40.046083,-105.238039,Asclepias speciosa Torr.,FR,NA,2020,6,18,2020-06-18,1
Asclepias speciosa Torr.,39.48737,-104.783167,Asclepias speciosa Torr.,FR,NA,2020,6,20,2020-06-20,1
Asclepias speciosa Torr.,43.678729,-111.824629,Asclepias speciosa Torr.,FR,NA,2020,6,30,2020-06-30,1
Asclepias speciosa Torr.,42.553444,-114.558845,Asclepias speciosa Torr.,FR,NA,2020,6,30,2020-06-30,1
Asclepias speciosa Torr.,40.602536,-105.088803,Asclepias speciosa Torr.,FR,NA,2020,6,27,2020-06-27,1
Asclepias speciosa Torr.,40.41102,-111.525397,Asclepias speciosa Torr.,FR,NA,2020,6,28,2020-06-28,1
Asclepias speciosa Torr.,49.789396000000004,-119.733223,Asclepias speciosa Torr.,FR,NA,2020,6,29,2020-06-29,1
Asclepias speciosa Torr.,39.62291,-104.786273,Asclepias speciosa Torr.,FR,NA,2020,6,11,2020-06-11,1
Asclepias speciosa Torr.,38.935433,-104.81948,Asclepias speciosa Torr.,FR,NA,2020,6,26,2020-06-26,1
Asclepias speciosa Torr.,39.733292,-104.754014,Asclepias speciosa Torr.,FR,NA,2020,6,27,2020-06-27,1
Asclepias speciosa Torr.,45.473383,-122.617928,Asclepias speciosa Torr.,FR,NA,2020,6,15,2020-06-15,1
Asclepias speciosa Torr.,40.657493,-111.928305,Asclepias speciosa Torr.,FR,NA,2020,6,4,2020-06-04,1
Asclepias speciosa Torr.,43.611389,-116.227778,Asclepias speciosa Torr.,FR,NA,2020,6,21,2020-06-21,1
Asclepias speciosa Torr.,39.920019,-119.767644,Asclepias speciosa Torr.,FR,NA,2020,6,24,2020-06-24,1
Asclepias speciosa Torr.,40.602536,-105.088803,Asclepias speciosa Torr.,FR,NA,2020,6,26,2020-06-26,1
Asclepias speciosa Torr.,40.341307,-104.858676,Asclepias speciosa Torr.,FR,NA,2020,6,17,2020-06-17,1
Asclepias speciosa Torr.,43.571801,-116.145158,Asclepias speciosa Torr.,FR,NA,2020,6,28,2020-06-28,1
Asclepias speciosa Torr.,47.222056,-119.654006,Asclepias speciosa Torr.,FR,NA,2020,6,21,2020-06-21,1
Asclepias speciosa Torr.,40.049759,-105.110255,Asclepias speciosa Torr.,FR,NA,2020,6,29,2020-06-29,1
Asclepias speciosa Torr.,40.879108,-111.869218,Asclepias speciosa Torr.,FR,NA,2020,6,14,2020-06-14,1
Asclepias speciosa Torr.,38.897767,-107.877955,Asclepias speciosa Torr.,FR,NA,2020,6,15,2020-06-15,1
Asclepias speciosa Torr.,40.353235,-111.899822,Asclepias speciosa Torr.,FR,NA,2020,6,16,2020-06-16,1
Asclepias speciosa Torr.,43.687102,-116.39942,Asclepias speciosa Torr.,FR,NA,2020,6,20,2020-06-20,1
Asclepias speciosa Torr.,42.553345,-114.55881,Asclepias speciosa Torr.,FR,NA,2020,6,30,2020-06-30,1
Asclepias speciosa Torr.,39.573128,-104.705586,Asclepias speciosa Torr.,FR,NA,2020,6,18,2020-06-18,1
Asclepias speciosa Torr.,39.649764,-105.043681,Asclepias speciosa Torr.,FR,NA,2020,6,21,2020-06-21,1
Asclepias speciosa Torr.,42.053207,-104.964426,Asclepias speciosa Torr.,FR,NA,2020,6,20,2020-06-20,1
Asclepias speciosa Torr.,40.560369,-105.020289,Asclepias speciosa Torr.,FR,NA,2020,6,30,2020-06-30,1
Asclepias speciosa Torr.,40.064043,-105.047799,Asclepias speciosa Torr.,FR,NA,2020,6,12,2020-06-12,1
Asclepias speciosa Torr.,39.663778,-104.873706,Asclepias speciosa Torr.,FR,NA,2020,6,29,2020-06-29,1
Asclepias speciosa Torr.,39.75495,-104.339154,Asclepias speciosa Torr.,FR,NA,2020,6,19,2020-06-19,1
Asclepias speciosa Torr.,39.677782,-105.070989,Asclepias speciosa Torr.,FR,NA,2020,6,24,2020-06-24,1
Asclepias speciosa Torr.,48.122512,-119.752998,Asclepias speciosa Torr.,FR,NA,2020,6,25,2020-06-25,1
Asclepias speciosa Torr.,45.036747,-123.362417,Asclepias speciosa Torr.,FR,NA,2020,6,29,2020-06-29,1
Asclepias speciosa Torr.,40.047616,-105.232245,Asclepias speciosa Torr.,FR,NA,2020,6,23,2020-06-23,1
Asclepias speciosa Torr.,40.511404,-111.962571,Asclepias speciosa Torr.,FR,NA,2020,6,24,2020-06-24,1
Asclepias speciosa Torr.,43.434111,-103.480236,Asclepias speciosa Torr.,FR,NA,2020,6,27,2020-06-27,1
Asclepias speciosa Torr.,44.039867,-116.93567,Asclepias speciosa Torr.,FR,NA,2020,6,30,2020-06-30,1
Asclepias speciosa Torr.,45.566694,-122.67371,Asclepias speciosa Torr.,FR,NA,2020,6,30,2020-06-30,1
Asclepias speciosa Torr.,40.560369,-105.020289,Asclepias speciosa Torr.,FR,NA,2020,6,30,2020-06-30,1
Asclepias speciosa Torr.,47.17168,-111.826123,Asclepias speciosa Torr.,FR,NA,2020,6,29,2020-06-29,1
Asclepias speciosa Torr.,40.483717,-121.92548,Asclepias speciosa Torr.,FR,NA,2020,6,4,2020-06-04,1
Asclepias speciosa Torr.,45.500929,-122.990133,Asclepias speciosa Torr.,FR,NA,2020,6,11,2020-06-11,1
Asclepias speciosa Torr.,39.849351,-105.119259,Asclepias speciosa Torr.,FR,NA,2020,6,13,2020-06-13,1
Asclepias speciosa Torr.,39.616019,-105.173331,Asclepias speciosa Torr.,FR,NA,2020,6,15,2020-06-15,1
Asclepias speciosa Torr.,39.564287,-107.511239,Asclepias speciosa Torr.,FR,NA,2020,6,17,2020-06-17,1
Asclepias speciosa Torr.,40.367562,-111.863362,Asclepias speciosa Torr.,FR,NA,2020,6,19,2020-06-19,1
Asclepias speciosa Torr.,38.096234,-98.020518,Asclepias speciosa Torr.,FR,NA,2020,6,13,2020-06-13,1
Asclepias speciosa Torr.,40.258611,-103.654167,Asclepias speciosa Torr.,FR,NA,2020,6,16,2020-06-16,1
Asclepias speciosa Torr.,39.609913,-104.727242,Asclepias speciosa Torr.,FR,NA,2020,6,25,2020-06-25,1
Asclepias speciosa Torr.,45.500929,-122.990133,Asclepias speciosa Torr.,FR,NA,2020,6,26,2020-06-26,1
Asclepias speciosa Torr.,41.29798,-122.319072,Asclepias speciosa Torr.,FR,NA,2020,6,16,2020-06-16,1
Asclepias speciosa Torr.,41.482457,-112.2873,Asclepias speciosa Torr.,FR,NA,2020,6,19,2020-06-19,1
Asclepias speciosa Torr.,39.601196,-105.075588,Asclepias speciosa Torr.,FR,NA,2020,6,30,2020-06-30,1
Asclepias speciosa Torr.,39.595142,-119.262861,Asclepias speciosa Torr.,FR,NA,2020,6,14,2020-06-14,1
Asclepias speciosa Torr.,40.021872,-105.157631,Asclepias speciosa Torr.,FR,NA,2020,6,17,2020-06-17,1
Asclepias speciosa Torr.,38.436239,-122.678211,Asclepias speciosa Torr.,FR,NA,2020,6,20,2020-06-20,1
Asclepias speciosa Torr.,43.615608,-116.222893,Asclepias speciosa Torr.,FR,NA,2020,6,21,2020-06-21,1
Asclepias speciosa Torr.,41.608193,-98.913746,Asclepias speciosa Torr.,FR,NA,2020,6,21,2020-06-21,1
Asclepias speciosa Torr.,45.813838,-119.7821,Asclepias speciosa Torr.,FR,NA,2020,6,7,2020-06-07,1
Asclepias speciosa Torr.,49.868819,-119.383561,Asclepias speciosa Torr.,FR,NA,2020,6,26,2020-06-26,1
Asclepias speciosa Torr.,35.125664,-106.690138,Asclepias speciosa Torr.,FR,NA,2020,6,5,2020-06-05,1
Asclepias speciosa Torr.,39.755879,-105.101993,Asclepias speciosa Torr.,FR,NA,2020,6,29,2020-06-29,1
Asclepias speciosa Torr.,40.11911,-111.80371,Asclepias speciosa Torr.,FR,NA,2020,6,18,2020-06-18,1
Asclepias speciosa Torr.,36.990306,-121.959483,Asclepias speciosa Torr.,FR,NA,2020,6,14,2020-06-14,1
Asclepias speciosa Torr.,39.595142,-119.262861,Asclepias speciosa Torr.,FR,NA,2020,6,14,2020-06-14,1
Asclepias speciosa Torr.,41.510986,-112.023624,Asclepias speciosa Torr.,FR,NA,2020,6,12,2020-06-12,1
Asclepias speciosa Torr.,47.462959,-120.304811,Asclepias speciosa Torr.,FR,NA,2020,6,10,2020-06-10,1
Asclepias speciosa Torr.,47.012697,-120.535659,Asclepias speciosa Torr.,FR,NA,2020,6,6,2020-06-06,1
Asclepias speciosa Torr.,39.677782,-105.070989,Asclepias speciosa Torr.,FR,NA,2020,6,25,2020-06-25,1
Asclepias speciosa Torr.,39.923072,-104.912725,Asclepias speciosa Torr.,FR,NA,2020,6,19,2020-06-19,1
Asclepias speciosa Torr.,39.800547,-105.041614,Asclepias speciosa Torr.,FR,NA,2020,6,6,2020-06-06,1
Asclepias speciosa Torr.,40.015929,-105.220479,Asclepias speciosa Torr.,FR,NA,2020,6,26,2020-06-26,1
Asclepias speciosa Torr.,39.625419,-104.700512,Asclepias speciosa Torr.,FR,NA,2020,6,18,2020-06-18,1
Asclepias speciosa Torr.,39.617866,-104.822818,Asclepias speciosa Torr.,FR,NA,2020,6,21,2020-06-21,1
Asclepias speciosa Torr.,42.060111,-104.954478,Asclepias speciosa Torr.,FR,NA,2020,6,29,2020-06-29,1
Asclepias speciosa Torr.,39.972778,-105.137986,Asclepias speciosa Torr.,FR,NA,2020,6,4,2020-06-04,1
Asclepias speciosa Torr.,46.921922,-119.954295,Asclepias speciosa Torr.,FR,NA,2020,6,13,2020-06-13,1
Asclepias speciosa Torr.,37.816091,-122.234843,Asclepias speciosa Torr.,FR,NA,2020,6,4,2020-06-04,1
Asclepias speciosa Torr.,41.097051,-112.0677,Asclepias speciosa Torr.,FR,NA,2020,6,13,2020-06-13,1
Asclepias speciosa Torr.,39.83589,-105.033184,Asclepias speciosa Torr.,FR,NA,2020,6,15,2020-06-15,1
Asclepias speciosa Torr.,42.84568,-106.345443,Asclepias speciosa Torr.,FR,NA,2020,6,26,2020-06-26,1
Asclepias speciosa Torr.,39.57102,-104.96512800000001,Asclepias speciosa Torr.,FR,NA,2020,6,6,2020-06-06,1
Asclepias speciosa Torr.,39.771742,-105.053802,Asclepias speciosa Torr.,FR,NA,2020,6,4,2020-06-04,1
Asclepias speciosa Torr.,39.666591,-105.032038,Asclepias speciosa Torr.,FR,NA,2020,6,6,2020-06-06,1
Asclepias speciosa Torr.,37.926983,-122.351217,Asclepias speciosa Torr.,FR,NA,2020,6,5,2020-06-05,1
Asclepias speciosa Torr.,41.149968,-111.915937,Asclepias speciosa Torr.,FR,NA,2020,6,22,2020-06-22,1
Asclepias speciosa Torr.,39.754892,-104.339165,Asclepias speciosa Torr.,FR,NA,2020,6,19,2020-06-19,1
Asclepias speciosa Torr.,39.801944,-104.969722,Asclepias speciosa Torr.,FR,NA,2020,6,19,2020-06-19,1
Asclepias speciosa Torr.,41.186793,-122.283925,Asclepias speciosa Torr.,FR,NA,2020,6,13,2020-06-13,1
Asclepias speciosa Torr.,47.454647,-120.325858,Asclepias speciosa Torr.,FR,NA,2020,6,13,2020-06-13,1
Asclepias speciosa Torr.,39.758487,-104.879209,Asclepias speciosa Torr.,FR,NA,2020,6,20,2020-06-20,1
Asclepias speciosa Torr.,40.040749,-105.234877,Asclepias speciosa Torr.,FR,NA,2020,6,21,2020-06-21,1
Asclepias speciosa Torr.,43.682482,-111.932987,Asclepias speciosa Torr.,FR,NA,2020,6,22,2020-06-22,1
Asclepias speciosa Torr.,39.76322,-105.14429,Asclepias speciosa Torr.,FR,NA,2020,6,4,2020-06-04,1
Asclepias speciosa Torr.,39.773559,-105.134389,Asclepias speciosa Torr.,FR,NA,2020,6,23,2020-06-23,1
Asclepias speciosa Torr.,39.911825,-105.013076,Asclepias speciosa Torr.,FR,NA,2020,6,18,2020-06-18,1
Asclepias speciosa Torr.,40.748294,-111.81755,Asclepias speciosa Torr.,FR,NA,2020,6,14,2020-06-14,1
Asclepias speciosa Torr.,41.177783,-112.00013,Asclepias speciosa Torr.,FR,NA,2020,6,16,2020-06-16,1
Asclepias speciosa Torr.,42.226759,-122.753947,Asclepias speciosa Torr.,FR,NA,2020,6,22,2020-06-22,1
Asclepias speciosa Torr.,38.485133,-107.896309,Asclepias speciosa Torr.,FR,NA,2020,6,10,2020-06-10,1
Asclepias speciosa Torr.,44.040933,-123.245675,Asclepias speciosa Torr.,FR,NA,2020,6,30,2020-06-30,1
Asclepias speciosa Torr.,39.942918,-104.746197,Asclepias speciosa Torr.,FR,NA,2020,6,27,2020-06-27,1
Asclepias speciosa Torr.,39.834805,-104.975297,Asclepias speciosa Torr.,FR,NA,2020,6,24,2020-06-24,1
Asclepias speciosa Torr.,39.564287,-107.511239,Asclepias speciosa Torr.,FR,NA,2020,6,16,2020-06-16,1
Asclepias speciosa Torr.,49.013566,-119.455264,Asclepias speciosa Torr.,FR,NA,2020,6,29,2020-06-29,1
Asclepias speciosa Torr.,43.611389,-116.227778,Asclepias speciosa Torr.,FR,NA,2020,6,21,2020-06-21,1
Asclepias speciosa Torr.,40.537565,-105.050975,Asclepias speciosa Torr.,FR,NA,2020,6,26,2020-06-26,1
Asclepias speciosa Torr.,39.492478,-119.84407,Asclepias speciosa Torr.,FR,NA,2020,6,13,2020-06-13,1
Asclepias speciosa Torr.,37.958175,-122.360879,Asclepias speciosa Torr.,FR,NA,2020,6,26,2020-06-26,1
Asclepias speciosa Torr.,39.937052,-104.753258,Asclepias speciosa Torr.,FR,NA,2020,6,19,2020-06-19,1
Asclepias speciosa Torr.,40.411974,-111.782446,Asclepias speciosa Torr.,FR,NA,2020,6,20,2020-06-20,1
Asclepias speciosa Torr.,43.698373,-111.920807,Asclepias speciosa Torr.,FR,NA,2020,6,29,2020-06-29,1
Asclepias speciosa Torr.,42.842969,-106.394571,Asclepias speciosa Torr.,FR,NA,2020,6,21,2020-06-21,1
Asclepias speciosa Torr.,45.837834,-108.460659,Asclepias speciosa Torr.,FR,NA,2020,6,30,2020-06-30,1
Asclepias speciosa Torr.,39.682863,-104.832983,Asclepias speciosa Torr.,FR,NA,2020,6,27,2020-06-27,1
Asclepias speciosa Torr.,39.671071,-104.858652,Asclepias speciosa Torr.,FR,NA,2020,6,9,2020-06-09,1
Asclepias speciosa Torr.,41.097048,-112.067787,Asclepias speciosa Torr.,FR,NA,2020,6,10,2020-06-10,1
Asclepias speciosa Torr.,43.942871,-116.734558,Asclepias speciosa Torr.,FR,NA,2020,6,20,2020-06-20,1
Asclepias speciosa Torr.,40.039378,-105.188028,Asclepias speciosa Torr.,FR,NA,2020,6,22,2020-06-22,1
Asclepias speciosa Torr.,50.748982,-120.347836,Asclepias speciosa Torr.,FR,NA,2020,6,25,2020-06-25,1
Asclepias speciosa Torr.,46.227819,-119.183465,Asclepias speciosa Torr.,FR,NA,2020,6,24,2020-06-24,1
Asclepias speciosa Torr.,39.921886,-105.082276,Asclepias speciosa Torr.,FR,NA,2020,6,18,2020-06-18,1
Asclepias speciosa Torr.,43.606367,-116.160475,Asclepias speciosa Torr.,FR,NA,2020,6,7,2020-06-07,1
Asclepias speciosa Torr.,39.269912,-107.227263,Asclepias speciosa Torr.,FR,NA,2020,6,21,2020-06-21,1
Asclepias speciosa Torr.,40.415679,-111.780649,Asclepias speciosa Torr.,FR,NA,2020,6,21,2020-06-21,1
Asclepias speciosa Torr.,40.511404,-111.962571,Asclepias speciosa Torr.,FR,NA,2020,6,24,2020-06-24,1
Asclepias speciosa Torr.,39.604507,-104.919584,Asclepias speciosa Torr.,FR,NA,2020,6,19,2020-06-19,1
Asclepias speciosa Torr.,41.097048,-112.067787,Asclepias speciosa Torr.,FR,NA,2020,6,10,2020-06-10,1
Asclepias speciosa Torr.,44.992717,-122.791758,Asclepias speciosa Torr.,FR,NA,2020,6,27,2020-06-27,1
Asclepias speciosa Torr.,38.912209,-104.819122,Asclepias speciosa Torr.,FR,NA,2020,6,14,2020-06-14,1
Asclepias speciosa Torr.,39.616945,-104.823994,Asclepias speciosa Torr.,FR,NA,2020,6,22,2020-06-22,1
Asclepias speciosa Torr.,39.737349,-104.950514,Asclepias speciosa Torr.,FR,NA,2020,6,11,2020-06-11,1
Asclepias speciosa Torr.,43.541338,-116.152727,Asclepias speciosa Torr.,FR,NA,2020,6,18,2020-06-18,1
Asclepias speciosa Torr.,40.046083,-105.238039,Asclepias speciosa Torr.,FR,NA,2020,6,18,2020-06-18,1
Asclepias speciosa Torr.,39.613167,-104.734047,Asclepias speciosa Torr.,FR,NA,2020,6,19,2020-06-19,1
Asclepias speciosa Torr.,39.518741,-104.75086,Asclepias speciosa Torr.,FR,NA,2020,6,20,2020-06-20,1
Asclepias speciosa Torr.,40.049759,-105.110255,Asclepias speciosa Torr.,FR,NA,2020,6,29,2020-06-29,1
Asclepias speciosa Torr.,45.716829,-108.885249,Asclepias speciosa Torr.,FR,NA,2020,6,27,2020-06-27,1
Asclepias speciosa Torr.,43.60188,-116.1846,Asclepias speciosa Torr.,FR,NA,2020,6,28,2020-06-28,1
Asclepias speciosa Torr.,38.771065,-104.852741,Asclepias speciosa Torr.,FR,NA,2020,6,10,2020-06-10,1
Asclepias speciosa Torr.,39.751118,-105.088517,Asclepias speciosa Torr.,FR,NA,2020,6,13,2020-06-13,1
Asclepias speciosa Torr.,39.755689,-105.138503,Asclepias speciosa Torr.,FR,NA,2020,6,26,2020-06-26,1
Asclepias speciosa Torr.,39.613167,-104.734047,Asclepias speciosa Torr.,FR,NA,2020,6,19,2020-06-19,1
Asclepias speciosa Torr.,39.880542,-104.797152,Asclepias speciosa Torr.,FR,NA,2020,6,21,2020-06-21,1
Asclepias speciosa Torr.,46.301229,-119.807898,Asclepias speciosa Torr.,FR,NA,2020,6,22,2020-06-22,1
Asclepias speciosa Torr.,45.541371,-122.608404,Asclepias speciosa Torr.,FR,NA,2020,6,11,2020-06-11,1
Asclepias speciosa Torr.,39.61223,-104.731828,Asclepias speciosa Torr.,FR,NA,2020,6,30,2020-06-30,1
Asclepias speciosa Torr.,40.443922,-104.786574,Asclepias speciosa Torr.,FR,NA,2020,6,28,2020-06-28,1
Asclepias speciosa Torr.,40.573564,-111.965687,Asclepias speciosa Torr.,FR,NA,2020,6,20,2020-06-20,1
Asclepias speciosa Torr.,40.781089,-111.880359,Asclepias speciosa Torr.,FR,NA,2020,6,20,2020-06-20,1
Asclepias speciosa Torr.,39.591476,-104.796566,Asclepias speciosa Torr.,FR,NA,2020,6,13,2020-06-13,1
Asclepias speciosa Torr.,39.755606,-105.006888,Asclepias speciosa Torr.,FR,NA,2020,6,28,2020-06-28,1
Asclepias speciosa Torr.,39.570792,-104.97547900000001,Asclepias speciosa Torr.,FR,NA,2020,6,29,2020-06-29,1
Asclepias speciosa Torr.,49.681722,-112.831539,Asclepias speciosa Torr.,FR,NA,2020,6,29,2020-06-29,1
Asclepias speciosa Torr.,41.715563,-111.847585,Asclepias speciosa Torr.,FR,NA,2020,6,21,2020-06-21,1
Asclepias speciosa Torr.,39.756746,-104.842947,Asclepias speciosa Torr.,FR,NA,2020,6,21,2020-06-21,1
Asclepias speciosa Torr.,42.288159,-123.22857,Asclepias speciosa Torr.,FR,NA,2020,6,28,2020-06-28,1
Asclepias speciosa Torr.,39.933416,-104.760246,Asclepias speciosa Torr.,FR,NA,2020,6,15,2020-06-15,1
Asclepias speciosa Torr.,39.651993,-106.932533,Asclepias speciosa Torr.,FR,NA,2020,6,18,2020-06-18,1
Asclepias speciosa Torr.,39.018362,-104.790824,Asclepias speciosa Torr.,FR,NA,2020,6,22,2020-06-22,1
Asclepias speciosa Torr.,39.961904,-104.954325,Asclepias speciosa Torr.,FR,NA,2020,6,24,2020-06-24,1
Asclepias speciosa Torr.,49.897253,-96.384565,Asclepias speciosa Torr.,FR,NA,2020,7,8,2020-07-08,1
Asclepias speciosa Torr.,45.536742,-122.407772,Asclepias speciosa Torr.,FR,NA,2020,7,22,2020-07-22,1
